Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,java:S1450:  "Remove the deviceName field and declare it as a local variable in the relevant methods.",MINOR,5min,Key: AYRYwJ5EzLdrJGM29xId Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 76;startOffset: 19;endOffset: 29;endLine: 76,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 48 to the 15 allowed.",CRITICAL,38min,Key: AYRYwJ5EzLdrJGM29xIf Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 117;startOffset: 16;endOffset: 25;endLine: 117,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xIg Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 144;startOffset: 14;endOffset: 66;endLine: 144,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Result is  4 times.",CRITICAL,10min,Key: AYRYwJ5EzLdrJGM29xIW Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 160;startOffset: 74;endOffset: 86;endLine: 160,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xIk Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 234;startOffset: 14;endOffset: 22;endLine: 234,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 90 to the 15 allowed.",CRITICAL,1h20min,Key: AYRYwJ5EzLdrJGM29xIm Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 313;startOffset: 38;endOffset: 69;endLine: 313,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal onlineVersion 3 times.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIU Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 400;startOffset: 57;endOffset: 72;endLine: 400,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal symbolVersion 3 times.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIQ Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 405;startOffset: 57;endOffset: 72;endLine: 405,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.",CRITICAL,6min,Key: AYRYwJ5EzLdrJGM29xI6 Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 1247;startOffset: 21;endOffset: 41;endLine: 1247,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.",CRITICAL,15min,Key: AYRYwJmkzLdrJGM29w8I Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/generation/ReadBufferByteBased.java - startLine: 397;startOffset: 18;endOffset: 28;endLine: 397,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Produced {} status bytes which equates to {} status 3 times.",CRITICAL,8min,Key: AYRYwKRqzLdrJGM29xuP Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 421;startOffset: 25;endOffset: 79;endLine: 421,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.",CRITICAL,8min,Key: AYRYwKRqzLdrJGM29xvI Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 457;startOffset: 24;endOffset: 39;endLine: 457,Maintenance (Code Smells)
To-Do,New,Normal,java:S135:  "Reduce the total number of break and continue statements in this loop to use at most one.",MINOR,20min,Key: AYRYwKRqzLdrJGM29xuQ Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 462;startOffset: 12;endOffset: 15;endLine: 462,Maintenance (Code Smells)
To-Do,New,Normal,java:S135:  "Reduce the total number of break and continue statements in this loop to use at most one.",MINOR,20min,Key: AYRYwKRqzLdrJGM29xuR Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 477;startOffset: 12;endOffset: 15;endLine: 477,Maintenance (Code Smells)
To-Do,New,Normal,java:S1450:  "Remove the connection field and declare it as a local variable in the relevant methods.",MINOR,5min,Key: AYRYwKJ9zLdrJGM29xnf Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/ConnectionTabController.java - startLine: 47;startOffset: 26;endOffset: 36;endLine: 47,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwKJ9zLdrJGM29xng Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/ConnectionTabController.java - startLine: 102;startOffset: 21;endOffset: 64;endLine: 102,Reliability (Bugs)
To-Do,New,Normal,java:S1186:  "Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.",CRITICAL,5min,Key: AYRYwKJ9zLdrJGM29xne Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/ConnectionTabController.java - startLine: 132;startOffset: 16;endOffset: 42;endLine: 132,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.",CRITICAL,16min,Key: AYRYwKJ2zLdrJGM29xna Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/FxmlController.java - startLine: 99;startOffset: 16;endOffset: 42;endLine: 99,Maintenance (Code Smells)
To-Do,New,Normal,java:S2147:  "Combine this catch with the one at line 132 which has the same body.",MINOR,5min,Key: AYRYwKJ2zLdrJGM29xnc Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/FxmlController.java - startLine: 134;startOffset: 33;endOffset: 46;endLine: 134,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwJuOzLdrJGM29w_k Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseItem.java - startLine: 118;startOffset: 0;endOffset: 61;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJuOzLdrJGM29w_j Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseItem.java - startLine: 119;startOffset: 18;endOffset: 174;endLine: 119,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.",CRITICAL,7min,Key: AYRYwJy7zLdrJGM29xDY Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 66;startOffset: 16;endOffset: 25;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal STRING( 3 times.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIR Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 878;startOffset: 40;endOffset: 49;endLine: 878,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal WSTRING( 3 times.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIT Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 880;startOffset: 47;endOffset: 57;endLine: 880,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwJuOzLdrJGM29w_i Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseItem.java - startLine: 102;startOffset: 0;endOffset: 51;endLine: 102,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJuOzLdrJGM29w_h Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcBrowseItem.java - startLine: 103;startOffset: 10;endOffset: 141;endLine: 103,Maintenance (Code Smells)
To-Do,New,Normal,java:S131:  "Complete cases by adding the missing enum constants or add a default case to this switch.",CRITICAL,5min,Key: AYRYwKJ2zLdrJGM29xnb Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/FxmlController.java - startLine: 104;startOffset: 12;endOffset: 18;endLine: 104,Maintenance (Code Smells)
To-Do,New,Normal,java:S1319:  "The type of preRegisteredConsumers should be an interface such as Map rather than the implementation LinkedHashMap.",MINOR,10min,Key: AYRYwJuYzLdrJGM29w_o Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcSubscriptionRequest.java - startLine: 56;startOffset: 81;endOffset: 94;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,java:S1199:  "Extract this nested code block into a method.",MINOR,10min,Key: AYRYwKRqzLdrJGM29xuS Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 414;startOffset: 8;endOffset: 9;endLine: 414,Maintenance (Code Smells)
To-Do,New,Normal,java:S1199:  "Extract this nested code block into a method.",MINOR,10min,Key: AYRYwKRqzLdrJGM29xuT Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 424;startOffset: 8;endOffset: 9;endLine: 424,Maintenance (Code Smells)
To-Do,New,Normal,java:S1199:  "Extract this nested code block into a method.",MINOR,10min,Key: AYRYwKRqzLdrJGM29xuU Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 434;startOffset: 8;endOffset: 9;endLine: 434,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.",CRITICAL,16min,Key: AYRYwKRqzLdrJGM29xuX Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 150;startOffset: 17;endOffset: 37;endLine: 150,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvL Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 603;startOffset: 8;endOffset: 15;endLine: 603,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvM Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 604;startOffset: 8;endOffset: 13;endLine: 604,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvN Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 605;startOffset: 8;endOffset: 13;endLine: 605,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvO Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 606;startOffset: 8;endOffset: 14;endLine: 606,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvP Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 607;startOffset: 8;endOffset: 15;endLine: 607,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvQ Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 608;startOffset: 8;endOffset: 14;endLine: 608,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvR Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 609;startOffset: 8;endOffset: 11;endLine: 609,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvS Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 610;startOffset: 8;endOffset: 11;endLine: 610,Maintenance (Code Smells)
To-Do,New,Normal,java:S2696:  "Make the enclosing method static or remove this set.",CRITICAL,20min,Key: AYRYwKRqzLdrJGM29xvT Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 611;startOffset: 8;endOffset: 13;endLine: 611,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xIe Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 92;startOffset: 10;endOffset: 57;endLine: 92,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 18 to the 15 allowed.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIw Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 751;startOffset: 30;endOffset: 56;endLine: 751,Maintenance (Code Smells)
To-Do,New,Normal,java:S4144:  "Update this method so that its implementation is not identical to getObject on line 43.",MAJOR,15min,Key: AYRYwJnLzLdrJGM29w8c Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/values/PlcStruct.java - startLine: 89;startOffset: 43;endOffset: 52;endLine: 89,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.",CRITICAL,6min,Key: AYRYwJ5EzLdrJGM29xIl Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 240;startOffset: 38;endOffset: 51;endLine: 240,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 23 to the 15 allowed.",CRITICAL,13min,Key: AYRYwKbmzLdrJGM29x17 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 44;startOffset: 16;endOffset: 24;endLine: 44,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal languageName 3 times.",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x14 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 73;startOffset: 28;endOffset: 42;endLine: 73,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal protocolName 3 times.",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x16 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 74;startOffset: 28;endOffset: 42;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal outputFlavor 3 times.",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x13 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 75;startOffset: 28;endOffset: 42;endLine: 75,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal helper 3 times.",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x15 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 76;startOffset: 28;endOffset: 36;endLine: 76,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 35 to the 15 allowed.",CRITICAL,25min,Key: AYRYwKSczLdrJGM29xwD Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 46;startOffset: 35;endOffset: 52;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Use the built-in formatting to construct this argument.",MAJOR,5min,Key: AYRYwKSczLdrJGM29xv- Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 55;startOffset: 36;endOffset: 104;endLine: 58,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKSczLdrJGM29xwE Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 55;startOffset: 24;endOffset: 105;endLine: 58,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 73 to the 15 allowed.",CRITICAL,1h3min,Key: AYRYwJxTzLdrJGM29xBx Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 79;startOffset: 17;endOffset: 33;endLine: 79,Maintenance (Code Smells)
To-Do,New,Normal,java:S5411:  "Use a primitive boolean expression here.",MINOR,5min,Key: AYRYwJxTzLdrJGM29xBu Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 199;startOffset: 32;endOffset: 64;endLine: 199,Maintenance (Code Smells)
To-Do,New,Normal,java:S1905:  "Remove this unnecessary cast to short.",MINOR,5min,Key: AYRYwKB_zLdrJGM29xit Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcResponseCode.java - startLine: 41;startOffset: 14;endOffset: 21;endLine: 41,Maintenance (Code Smells)
To-Do,New,Normal,java:S1905:  "Remove this unnecessary cast to short.",MINOR,5min,Key: AYRYwKB7zLdrJGM29xis Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcSubscriptionType.java - startLine: 33;startOffset: 14;endOffset: 21;endLine: 33,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Unexpected result  3 times.",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIV Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 742;startOffset: 70;endOffset: 90;endLine: 742,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.",CRITICAL,6min,Key: AYRYwJ5EzLdrJGM29xI- Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 1331;startOffset: 21;endOffset: 43;endLine: 1331,Maintenance (Code Smells)
To-Do,New,Normal,java:S5361:  "Replace this call to replaceAll() by a call to the replace() method.",CRITICAL,2min,Key: AYRYwJozzLdrJGM29w9X Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/utils/ascii/AsciiBoxWriter.java - startLine: 305;startOffset: 71;endOffset: 81;endLine: 305,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwJy7zLdrJGM29xDe Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 168;startOffset: 10;endOffset: 47;endLine: 168,Maintenance (Code Smells)
To-Do,New,Normal,java:S2160:  "Override the equals method in this class.",MINOR,30min,Key: AYRYwKNDzLdrJGM29xqN Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessor.java - startLine: 62;startOffset: 13;endOffset: 39;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,java:S1186:  "Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.",CRITICAL,5min,Key: AYRYwKNDzLdrJGM29xqM Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessor.java - startLine: 86;startOffset: 8;endOffset: 34;endLine: 86,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed.",CRITICAL,20min,Key: AYRYwKNDzLdrJGM29xqO Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessor.java - startLine: 118;startOffset: 13;endOffset: 22;endLine: 118,Maintenance (Code Smells)
To-Do,New,Normal,java:S3878:  "Disambiguate this call by either casting as Object or Object[].",MINOR,2min,Key: AYRYwKNDzLdrJGM29xqR Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessor.java - startLine: 192;startOffset: 68;endOffset: 112;endLine: 192,Maintenance (Code Smells)
To-Do,New,Normal,java:S2293:  "Replace the type specification in this constructor call with the diamond operator (<>).",MINOR,1min,Key: AYRYwKMrzLdrJGM29xpy Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/Plc4xReadResponseRecordSet.java - startLine: 61;startOffset: 43;endOffset: 57;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,java:S6213:  "Rename this variable to not match a restricted identifier.",MAJOR,5min,Key: AYRYwKMrzLdrJGM29xp4 Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/Plc4xReadResponseRecordSet.java - startLine: 90;startOffset: 26;endOffset: 32;endLine: 90,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwKMrzLdrJGM29xpz Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/Plc4xReadResponseRecordSet.java - startLine: 119;startOffset: 25;endOffset: 81;endLine: 119,Maintenance (Code Smells)
To-Do,New,Normal,java:S3457:  "Format specifiers should be used instead of string concatenation.",MAJOR,10min,Key: AYRYwKMrzLdrJGM29xp6 Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/Plc4xReadResponseRecordSet.java - startLine: 135;startOffset: 12;endOffset: 60;endLine: 135,Maintenance (Code Smells)
To-Do,New,Normal,java:S6213:  "Rename this variable to not match a restricted identifier.",MAJOR,5min,Key: AYRYwKMezLdrJGM29xpx Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/record/RecordPlc4xWriter.java - startLine: 162;startOffset: 33;endOffset: 39;endLine: 162,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 25 to the 15 allowed.",CRITICAL,15min,Key: AYRYwKM5zLdrJGM29xqE Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/util/Plc4xCommon.java - startLine: 154;startOffset: 23;endOffset: 42;endLine: 154,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 29 to the 15 allowed.",CRITICAL,19min,Key: AYRYwKM5zLdrJGM29xqG Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/main/java/org/apache/plc4x/nifi/util/Plc4xCommon.java - startLine: 193;startOffset: 22;endOffset: 36;endLine: 193,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKNMzLdrJGM29xqY Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/test/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessorTest.java - startLine: 31;startOffset: 0;endOffset: 6;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKNMzLdrJGM29xqV Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/test/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessorTest.java - startLine: 53;startOffset: 4;endOffset: 10;endLine: 53,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKNMzLdrJGM29xqW Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/test/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessorTest.java - startLine: 66;startOffset: 4;endOffset: 10;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,java:S5786:  "Remove this 'public' modifier.",INFO,2min,Key: AYRYwKNMzLdrJGM29xqX Path: Analisi-1:plc4j/integrations/apache-nifi/nifi-plc4x-processors/src/test/java/org/apache/plc4x/nifi/Plc4xSourceRecordProcessorTest.java - startLine: 79;startOffset: 4;endOffset: 10;endLine: 79,Maintenance (Code Smells)
