Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,java:S2201:  "The return value of map must be used.",MAJOR,10min,Key: AYRYwKY2zLdrJGM29x0K Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultComplexTypeDefinition.java - startLine: 151;startOffset: 13;endOffset: 16;endLine: 151,Reliability (Bugs)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal . Actual type  3 times.",CRITICAL,8min,Key: AYRYwKbyzLdrJGM29x2K Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 640;startOffset: 102;endOffset: 118;endLine: 640,Maintenance (Code Smells)
To-Do,New,Normal,java:S3416:  "Update this logger to use EncryptionHandler.class.",MINOR,5min,Key: AYRYwJsRzLdrJGM29w-f Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/connection/EncryptionHandler.java - startLine: 31;startOffset: 65;endOffset: 96;endLine: 31,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters ctx out.",MAJOR,5min,Key: AYRYwJsRzLdrJGM29w-g Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/connection/EncryptionHandler.java - startLine: 58;startOffset: 52;endOffset: 55;endLine: 58,Maintenance (Code Smells)
To-Do,New,Normal,java:S1172:  "Remove these unused method parameters ctx out.",MAJOR,5min,Key: AYRYwJsRzLdrJGM29w-h Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/connection/EncryptionHandler.java - startLine: 67;startOffset: 52;endOffset: 55;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKa6zLdrJGM29x1Z Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 237;startOffset: 0;endOffset: 77;endLine: 237,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKYqzLdrJGM29x0A Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultDataIoTypeDefinition.java - startLine: 46;startOffset: 0;endOffset: 77;endLine: 46,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKYvzLdrJGM29x0C Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultEnumTypeDefinition.java - startLine: 52;startOffset: 0;endOffset: 85;endLine: 52,Maintenance (Code Smells)
To-Do,New,Normal,java:S1192:  "Define a constant instead of duplicating this literal Error setting type for {} 12 times.",CRITICAL,26min,Key: AYRYwKaszLdrJGM29x00 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 208;startOffset: 29;endOffset: 56;endLine: 208,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwJppzLdrJGM29w99 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderFactory.java - startLine: 41;startOffset: 0;endOffset: 41;endLine: 41,Maintenance (Code Smells)
To-Do,New,Normal,java:S6355:  "Add 'since' and/or 'forRemoval' arguments to the @Deprecated annotation.",MAJOR,5min,Key: AYRYwJppzLdrJGM29w96 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderFactory.java - startLine: 42;startOffset: 4;endOffset: 15;endLine: 42,Maintenance (Code Smells)
To-Do,New,Normal,java:S1133:  "Do not forget to remove this deprecated code someday.",INFO,10min,Key: AYRYwJppzLdrJGM29w97 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderFactory.java - startLine: 43;startOffset: 30;endOffset: 49;endLine: 43,Maintenance (Code Smells)
To-Do,New,Normal,java:S1123:  "Add the missing @deprecated Javadoc tag.",MAJOR,5min,Key: AYRYwJppzLdrJGM29w98 Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderFactory.java - startLine: 43;startOffset: 30;endOffset: 49;endLine: 43,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 26 to the 15 allowed.",CRITICAL,16min,Key: AYRYwKa6zLdrJGM29x1V Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 140;startOffset: 17;endOffset: 43;endLine: 140,Maintenance (Code Smells)
To-Do,New,Normal,java:S5961:  "Refactor this method to reduce the number of assertions from 140 to less than 25.",MAJOR,20min,Key: AYRYwKbJzLdrJGM29x1c Path: Analisi-1:code-generation/protocol-base-mspec/src/test/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatParserTest.java - startLine: 67;startOffset: 9;endOffset: 25;endLine: 67,Maintenance (Code Smells)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 61 to the 15 allowed.",CRITICAL,51min,Key: AYRYwKbyzLdrJGM29x2V Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 92;startOffset: 18;endOffset: 53;endLine: 92,Maintenance (Code Smells)
To-Do,New,Normal,java:S4144:  "Update this method so that its implementation is not identical to getTypeDefinition on line 55.",MAJOR,15min,Key: AYRYwKYczLdrJGM29xz7 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultDataIoTypeReference.java - startLine: 72;startOffset: 32;endOffset: 55;endLine: 72,Maintenance (Code Smells)
To-Do,New,Normal,java:S1128:  "Remove this unused import 'org.apache.plc4x.plugins.codegenerator.types.definitions.TypeDefinition'.",MINOR,2min,Key: AYRYwKYTzLdrJGM29xz6 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultArrayTypeReference.java - startLine: 21;startOffset: 7;endOffset: 78;endLine: 21,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKaszLdrJGM29x1D Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 531;startOffset: 10;endOffset: 90;endLine: 531,Maintenance (Code Smells)
To-Do,New,Normal,java:S1128:  "Remove this unused import 'java.util.Collections'.",MINOR,2min,Key: AYRYwKYqzLdrJGM29x0B Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultDataIoTypeDefinition.java - startLine: 29;startOffset: 7;endOffset: 28;endLine: 29,Maintenance (Code Smells)
To-Do,New,Normal,java:S5993:  "Change the visibility of this constructor to protected.",MAJOR,2min,Key: AYRYwKZOzLdrJGM29x0T Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/fields/DefaultTypedField.java - startLine: 36;startOffset: 4;endOffset: 10;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,java:S2065:  "Remove the transient modifier from this field.",MINOR,2min,Key: AYRYwKYczLdrJGM29xz8 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultDataIoTypeReference.java - startLine: 37;startOffset: 14;endOffset: 23;endLine: 37,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x03 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 207;startOffset: 0;endOffset: 77;endLine: 207,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x04 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 226;startOffset: 0;endOffset: 77;endLine: 226,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x05 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 257;startOffset: 0;endOffset: 81;endLine: 257,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x06 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 275;startOffset: 0;endOffset: 77;endLine: 275,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x07 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 320;startOffset: 0;endOffset: 77;endLine: 320,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x08 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 344;startOffset: 0;endOffset: 77;endLine: 344,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x09 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 365;startOffset: 0;endOffset: 77;endLine: 365,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x0- Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 386;startOffset: 0;endOffset: 77;endLine: 386,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x0_ Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 407;startOffset: 0;endOffset: 77;endLine: 407,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x1A Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 446;startOffset: 0;endOffset: 77;endLine: 446,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x1B Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 484;startOffset: 0;endOffset: 77;endLine: 484,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKaszLdrJGM29x1I Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 774;startOffset: 0;endOffset: 85;endLine: 774,Maintenance (Code Smells)
To-Do,New,Normal,java:S1161:  "Add the @Override annotation above this method signature",MAJOR,5min,Key: AYRYwKY2zLdrJGM29x0D Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultComplexTypeDefinition.java - startLine: 49;startOffset: 36;endOffset: 57;endLine: 49,Maintenance (Code Smells)
To-Do,New,Normal,java:S2201:  "The return value of map must be used.",MAJOR,10min,Key: AYRYwKY2zLdrJGM29x0E Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultComplexTypeDefinition.java - startLine: 54;startOffset: 13;endOffset: 16;endLine: 54,Reliability (Bugs)
To-Do,New,Normal,java:S2201:  "The return value of map must be used.",MAJOR,10min,Key: AYRYwKY2zLdrJGM29x0I Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/definitions/DefaultComplexTypeDefinition.java - startLine: 141;startOffset: 13;endOffset: 16;endLine: 141,Reliability (Bugs)
To-Do,New,Normal,java:S1128:  "Remove this unused import 'org.apache.plc4x.plugins.codegenerator.types.definitions.ComplexTypeDefinition'.",MINOR,2min,Key: AYRYwKbCzLdrJGM29x1b Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/LazyTypeDefinitionConsumer.java - startLine: 21;startOffset: 7;endOffset: 85;endLine: 21,Maintenance (Code Smells)
To-Do,New,Normal,java:S2065:  "Remove the transient modifier from this field.",MINOR,2min,Key: AYRYwKX9zLdrJGM29xz2 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultComplexTypeReference.java - startLine: 36;startOffset: 14;endOffset: 23;endLine: 36,Maintenance (Code Smells)
To-Do,New,Normal,java:S2065:  "Remove the transient modifier from this field.",MINOR,2min,Key: AYRYwKYizLdrJGM29xz9 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultEnumTypeReference.java - startLine: 37;startOffset: 14;endOffset: 23;endLine: 37,Maintenance (Code Smells)
To-Do,New,Normal,java:S5993:  "Change the visibility of this constructor to protected.",MAJOR,2min,Key: AYRYwKYPzLdrJGM29xz5 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/AbstractSimpleTypeReference.java - startLine: 30;startOffset: 4;endOffset: 10;endLine: 30,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKYFzLdrJGM29xz3 Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/model/references/DefaultVstringTypeReference.java - startLine: 32;startOffset: 0;endOffset: 32;endLine: 32,Maintenance (Code Smells)
To-Do,New,Normal,java:S1149:  "Replace the synchronized class Stack by an unsynchronized one such as Deque.",MAJOR,20min,Key: AYRYwKa6zLdrJGM29x1U Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 48;startOffset: 12;endOffset: 51;endLine: 48,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKa6zLdrJGM29x1W Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 221;startOffset: 0;endOffset: 120;endLine: 221,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKa6zLdrJGM29x1X Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 225;startOffset: 0;endOffset: 109;endLine: 225,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKa6zLdrJGM29x1Y Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/expression/ExpressionStringListener.java - startLine: 230;startOffset: 0;endOffset: 128;endLine: 230,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwJxTzLdrJGM29xBz Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 130;startOffset: 0;endOffset: 131;endLine: 130,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJxTzLdrJGM29xBr Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 137;startOffset: 20;endOffset: 23;endLine: 137,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJxTzLdrJGM29xBs Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 180;startOffset: 28;endOffset: 31;endLine: 180,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwJxTzLdrJGM29xBt Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 192;startOffset: 24;endOffset: 27;endLine: 192,Maintenance (Code Smells)
To-Do,New,Normal,java:S1602:  "Remove useless curly braces around statement",MINOR,5min,Key: AYRYwJxTzLdrJGM29xBw Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 72;startOffset: 50;endOffset: 51;endLine: 72,Maintenance (Code Smells)
To-Do,New,Normal,java:S1604:  "Make this anonymous inner class a lambda",MAJOR,5min,Key: AYRYwJxIzLdrJGM29xBl Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/ModbusTcpDriver.java - startLine: 66;startOffset: 19;endOffset: 36;endLine: 66,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwJxTzLdrJGM29xBv Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 70;startOffset: 0;endOffset: 139;endLine: 70,Maintenance (Code Smells)
To-Do,New,Normal,java:S135:  "Reduce the total number of break and continue statements in this loop to use at most one.",MINOR,40min,Key: AYRYwJxTzLdrJGM29xBq Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 158;startOffset: 20;endOffset: 25;endLine: 158,Maintenance (Code Smells)
To-Do,New,Normal,java:S2674:  "Check the return value of the skip call to see how many bytes were read.",MINOR,15min,Key: AYRYwJxTzLdrJGM29xB0 Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 162;startOffset: 40;endOffset: 44;endLine: 162,Reliability (Bugs)
To-Do,New,Normal,java:S2187:  "Add some tests to this class.",BLOCKER,5min,Key: AYRYwJx5zLdrJGM29xCI Path: Analisi-1:plc4j/drivers/modbus/src/test/java/org/apache/plc4x/java/modbus/ManualModbusDiscoveryTest.java - startLine: 27;startOffset: 13;endOffset: 38;endLine: 27,Maintenance (Code Smells)
To-Do,New,Normal,java:S1612:  "Replace this lambda with method reference 'MacAddress.class::isInstance'.",MINOR,2min,Key: AYRYwKSczLdrJGM29xwF Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 89;startOffset: 41;endOffset: 43;endLine: 89,Maintenance (Code Smells)
To-Do,New,Normal,java:S1612:  "Replace this lambda with method reference 'MacAddress.class::cast'.",MINOR,2min,Key: AYRYwKSczLdrJGM29xwG Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 90;startOffset: 38;endOffset: 40;endLine: 90,Maintenance (Code Smells)
To-Do,New,Normal,java:S2095:  "Use try-with-resources or close this PcapHandle in a finally clause.",BLOCKER,5min,Key: AYRYwKSczLdrJGM29xv_ Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 99;startOffset: 41;endOffset: 77;endLine: 100,Reliability (Bugs)
To-Do,New,Normal,java:S2095:  "Use try-with-resources or close this PcapHandle in a finally clause.",BLOCKER,5min,Key: AYRYwKSczLdrJGM29xwC Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 102;startOffset: 39;endOffset: 77;endLine: 103,Reliability (Bugs)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwKSczLdrJGM29xv7 Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 106;startOffset: 12;endOffset: 15;endLine: 106,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKSczLdrJGM29xwH Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 173;startOffset: 26;endOffset: 121;endLine: 173,Maintenance (Code Smells)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwKSczLdrJGM29xv8 Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 179;startOffset: 16;endOffset: 19;endLine: 179,Maintenance (Code Smells)
To-Do,New,Normal,java:S2095:  "Use try-with-resources or close this PcapHandle in a finally clause.",BLOCKER,5min,Key: AYRYwKSczLdrJGM29xwA Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 207;startOffset: 41;endOffset: 77;endLine: 208,Reliability (Bugs)
To-Do,New,Normal,java:S2095:  "Use try-with-resources or close this PcapHandle in a finally clause.",BLOCKER,5min,Key: AYRYwKSczLdrJGM29xwB Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 210;startOffset: 39;endOffset: 77;endLine: 211,Reliability (Bugs)
To-Do,New,Normal,java:S1141:  "Extract this nested try block into a separate method.",MAJOR,20min,Key: AYRYwKSczLdrJGM29xv9 Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 274;startOffset: 16;endOffset: 19;endLine: 274,Maintenance (Code Smells)
To-Do,New,Normal,java:S1905:  "Remove this unnecessary cast to short.",MINOR,5min,Key: AYRYwKSczLdrJGM29xwI Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 318;startOffset: 87;endOffset: 94;endLine: 318,Maintenance (Code Smells)
To-Do,New,Normal,java:S1135:  "Complete the task associated to this TODO comment.",INFO,0min,Key: AYRYwKbdzLdrJGM29x1o Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/BaseFreemarkerLanguageTemplateHelper.java - startLine: 107;startOffset: 0;endOffset: 90;endLine: 107,Maintenance (Code Smells)
To-Do,New,Normal,java:S1128:  "Remove this unused import 'java.util.HashMap'.",MINOR,2min,Key: AYRYwKanzLdrJGM29x0p Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatParser.java - startLine: 35;startOffset: 7;endOffset: 24;endLine: 35,Maintenance (Code Smells)
To-Do,New,Normal,java:S2629:  "Invoke method(s) only conditionally.",MAJOR,5min,Key: AYRYwKT_zLdrJGM29xw- Path: Analisi-1:plc4j/examples/hello-world-plc4x-subscribe/src/main/java/org/apache/plc4x/java/examples/helloplc4x/subscribe/HelloPlc4xSubscription.java - startLine: 124;startOffset: 32;endOffset: 45;endLine: 124,Maintenance (Code Smells)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwKJuzLdrJGM29xnT Path: Analisi-1:plc4j/tools/plc4x-server/src/main/java/org/apache/plc4x/java/tools/plc4xserver/protocol/Plc4xServerAdapter.java - startLine: 117;startOffset: 29;endOffset: 40;endLine: 117,Reliability (Bugs)
To-Do,New,Normal,java:S2142:  "Either re-interrupt this method or rethrow the InterruptedException that can be caught here.",MAJOR,15min,Key: AYRYwKJuzLdrJGM29xnU Path: Analisi-1:plc4j/tools/plc4x-server/src/main/java/org/apache/plc4x/java/tools/plc4xserver/protocol/Plc4xServerAdapter.java - startLine: 163;startOffset: 29;endOffset: 40;endLine: 163,Reliability (Bugs)
To-Do,New,Normal,java:S3776:  "Refactor this method to reduce its Cognitive Complexity from 34 to the 15 allowed.",CRITICAL,24min,Key: AYRYwKJuzLdrJGM29xnQ Path: Analisi-1:plc4j/tools/plc4x-server/src/main/java/org/apache/plc4x/java/tools/plc4xserver/protocol/Plc4xServerAdapter.java - startLine: 56;startOffset: 16;endOffset: 27;endLine: 56,Maintenance (Code Smells)
To-Do,New,Normal,java:S1604:  "Make this anonymous inner class a lambda",MAJOR,5min,Key: AYRYwKI4zLdrJGM29xmt Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 139;startOffset: 26;endOffset: 73;endLine: 139,Maintenance (Code Smells)
To-Do,New,Normal,java:S125:  "This block of commented-out lines of code should be removed.",MAJOR,5min,Key: AYRYwKI4zLdrJGM29xm5 Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 250;startOffset: 14;endOffset: 100;endLine: 250,Maintenance (Code Smells)
To-Do,New,Normal,java:S1604:  "Make this anonymous inner class a lambda",MAJOR,5min,Key: AYRYwKI4zLdrJGM29xmw Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 254;startOffset: 109;endOffset: 166;endLine: 254,Maintenance (Code Smells)
To-Do,New,Normal,java:S1488:  "Immediately return this expression instead of assigning it to the temporary variable handledResponseFuture.",MINOR,2min,Key: AYRYwKI4zLdrJGM29xmz Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 254;startOffset: 78;endOffset: 14;endLine: 264,Maintenance (Code Smells)
