Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwJ84zLdrJGM29xby Path: Analisi-1:plc4j/drivers/s7/src/main/java/org/apache/plc4x/java/s7/readwrite/protocol/S7ProtocolEventLogic.java - startLine: 206,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKQ4zLdrJGM29xtF Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/manual/ManualTest.java - startLine: 59,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKQ4zLdrJGM29xtG Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/manual/ManualTest.java - startLine: 122,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKQ4zLdrJGM29xtH Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/manual/ManualTest.java - startLine: 127,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKQ4zLdrJGM29xtI Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/manual/ManualTest.java - startLine: 129,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKQ4zLdrJGM29xtK Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/manual/ManualTest.java - startLine: 170,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKOVzLdrJGM29xrk Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 93,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKOVzLdrJGM29xri Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 87,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKOVzLdrJGM29xrj Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 90,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKU1zLdrJGM29xxr Path: Analisi-1:plc4j/examples/hello-webservice/src/main/java/org/apache/plc4x/java/examples/hellowebservice/CliOptions.java - startLine: 70,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTTzLdrJGM29xwl Path: Analisi-1:plc4j/examples/hello-world-plc4x-write/src/main/java/org/apache/plc4x/java/examples/helloplc4x/write/CliOptions.java - startLine: 70,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKKEzLdrJGM29xni Path: Analisi-1:plc4j/tools/capture-replay/src/main/java/org/apache/plc4x/java/utils/capturereplay/CliOptions.java - startLine: 85,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKUYzLdrJGM29xxQ Path: Analisi-1:plc4j/examples/hello-influx-data-collection/src/main/java/org/apache/plc4x/java/examples/helloinflux/HelloInflux.java - startLine: 151,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwJylzLdrJGM29xCm Path: Analisi-1:plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/utils/KnxHelper.java - startLine: 67,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTnzLdrJGM29xw5 Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 217,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKUQzLdrJGM29xxL Path: Analisi-1:plc4j/examples/hello-cloud-azure/src/main/java/org/apache/plc4x/java/examples/cloud/azure/CliOptions.java - startLine: 70,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKS8zLdrJGM29xwZ Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 156,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKU6zLdrJGM29xxs Path: Analisi-1:plc4j/examples/hello-world-plc4x-read/src/main/java/org/apache/plc4x/java/examples/helloplc4x/read/CliOptions.java - startLine: 60,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKT6zLdrJGM29xw7 Path: Analisi-1:plc4j/examples/hello-world-plc4x-subscribe/src/main/java/org/apache/plc4x/java/examples/helloplc4x/subscribe/CliOptions.java - startLine: 60,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKUfzLdrJGM29xxR Path: Analisi-1:plc4j/examples/hello-opm/src/main/java/org/apache/plc4x/java/examples/helloopm/HelloOpm.java - startLine: 73,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKUfzLdrJGM29xxS Path: Analisi-1:plc4j/examples/hello-opm/src/main/java/org/apache/plc4x/java/examples/helloopm/HelloOpm.java - startLine: 88,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTizLdrJGM29xwm Path: Analisi-1:plc4j/examples/hello-connectivity-mqtt/src/main/java/org/apache/plc4x/java/examples/connectivity/mqtt/MqttConnector.java - startLine: 90,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTjzLdrJGM29xwn Path: Analisi-1:plc4j/examples/hello-connectivity-mqtt/src/main/java/org/apache/plc4x/java/examples/connectivity/mqtt/MqttConnector.java - startLine: 118,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTjzLdrJGM29xwo Path: Analisi-1:plc4j/examples/hello-connectivity-mqtt/src/main/java/org/apache/plc4x/java/examples/connectivity/mqtt/MqttConnector.java - startLine: 119,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTjzLdrJGM29xwp Path: Analisi-1:plc4j/examples/hello-connectivity-mqtt/src/main/java/org/apache/plc4x/java/examples/connectivity/mqtt/MqttConnector.java - startLine: 122,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTjzLdrJGM29xwr Path: Analisi-1:plc4j/examples/hello-connectivity-mqtt/src/main/java/org/apache/plc4x/java/examples/connectivity/mqtt/MqttConnector.java - startLine: 147,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwg Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 252,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwa Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 111,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwe Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 211,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwf Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 214,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwh Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 266,
To-Do,New,Normal,"java:S106: ""Replace this use of System.out or System.err by a logger.""",MAJOR,10min,Key: AYRYwKTAzLdrJGM29xwi Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/S7PlcToGoogleIoTCoreSample.java - startLine: 283,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKRezLdrJGM29xt1 Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/protocol/BacnetServerAdapter.java - startLine: 103,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKRezLdrJGM29xt2 Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/protocol/BacnetServerAdapter.java - startLine: 109,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xIX Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 413,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xIY Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 429,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKSczLdrJGM29xv6 Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/utils/ArpUtils.java - startLine: 55,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKSWzLdrJGM29xvt Path: Analisi-1:plc4j/utils/raw-sockets/src/main/java/org/apache/plc4x/java/utils/rawsockets/netty/RawSocketChannel.java - startLine: 164,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKbdzLdrJGM29x1l Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/BaseFreemarkerLanguageTemplateHelper.java - startLine: 259,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKbdzLdrJGM29x1m Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/BaseFreemarkerLanguageTemplateHelper.java - startLine: 260,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwJ84zLdrJGM29xbo Path: Analisi-1:plc4j/drivers/s7/src/main/java/org/apache/plc4x/java/s7/readwrite/protocol/S7ProtocolEventLogic.java - startLine: 196,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwJzwzLdrJGM29xD- Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 410,
To-Do,New,Normal,"java:S1066: ""Merge this if statement with the enclosing one.""",MAJOR,5min,Key: AYRYwKSJzLdrJGM29xvk Path: Analisi-1:plc4j/utils/pcap-replay/src/main/java/org/apache/plc4x/java/utils/pcapreplay/netty/PcapReplayChannel.java - startLine: 118,
To-Do,New,Normal,"java:S1068: ""Remove this unused ABORT_CHUNK private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfo Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 60,
To-Do,New,Normal,"java:S1068: ""Remove this unused address private field.""",MAJOR,5min,Key: AYRYwKWtzLdrJGM29xzN Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialChannelHandler.java - startLine: 35,
To-Do,New,Normal,"java:S1068: ""Remove this unused adsVersion private field.""",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xJP Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 74,
To-Do,New,Normal,"java:S1068: ""Remove this unused canContext private field.""",MAJOR,5min,Key: AYRYwJzwzLdrJGM29xEI Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 108,
To-Do,New,Normal,"java:S1068: ""Remove this unused certFile private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfq Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 104,
To-Do,New,Normal,"java:S1068: ""Remove this unused certificateThumbprint private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xft Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 116,
To-Do,New,Normal,"java:S1068: ""Remove this unused checkedEndpoints private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfu Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 117,
To-Do,New,Normal,"java:S1068: ""Remove this unused ckp private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfs Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 106,
To-Do,New,Normal,"java:S1068: ""Remove this unused clientCertificate private field.""",MAJOR,5min,Key: AYRYwJ-ezLdrJGM29xgB Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/EncryptionHandler.java - startLine: 51,
To-Do,New,Normal,"java:S1068: ""Remove this unused clientPublicKey private field.""",MAJOR,5min,Key: AYRYwJ-ezLdrJGM29xgC Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/EncryptionHandler.java - startLine: 53,
To-Do,New,Normal,"java:S1068: ""Remove this unused complete private field.""",MAJOR,5min,Key: AYRYwJ-szLdrJGM29xgf Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaSubscriptionHandle.java - startLine: 60,
To-Do,New,Normal,"java:S1068: ""Remove this unused configProps private field.""",MAJOR,5min,Key: AYRYwKL5zLdrJGM29xpQ Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSinkConnector.java - startLine: 38,
To-Do,New,Normal,"java:S1068: ""Remove this unused configProps private field.""",MAJOR,5min,Key: AYRYwKL-zLdrJGM29xpV Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSourceConnector.java - startLine: 39,
To-Do,New,Normal,"java:S1068: ""Remove this unused configs private field.""",MAJOR,5min,Key: AYRYwKLbzLdrJGM29xoo Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/Field.java - startLine: 34,
To-Do,New,Normal,"java:S1068: ""Remove this unused connection private field.""",MAJOR,5min,Key: AYRYwKJ9zLdrJGM29xnh Path: Analisi-1:plc4j/tools/ui/src/main/java/org/apache/plc4x/java/ui/ConnectionTabController.java - startLine: 45,
To-Do,New,Normal,"java:S1068: ""Remove this unused context private field.""",MAJOR,5min,Key: AYRYwKRezLdrJGM29xuJ Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/protocol/BacnetServerAdapter.java - startLine: 35,
To-Do,New,Normal,"java:S1068: ""Remove this unused context private field.""",MAJOR,5min,Key: AYRYwKRqzLdrJGM29xvW Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 44,
To-Do,New,Normal,"java:S1068: ""Remove this unused CONTINUATION_CHUNK private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfn Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 59,
To-Do,New,Normal,"java:S1068: ""Remove this unused DEVICE_ID private field.""",MAJOR,5min,Key: AYRYwKRezLdrJGM29xuK Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/bacnet/protocol/BacnetServerAdapter.java - startLine: 41,
To-Do,New,Normal,"java:S1068: ""Remove this unused DEVICE_INSTANCE private field.""",MAJOR,5min,Key: AYRYwJzPzLdrJGM29xD0 Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/discovery/ProfinetPlcDiscoverer.java - startLine: 61,
To-Do,New,Normal,"java:S1068: ""Remove this unused DEVICE_OPTIONS private field.""",MAJOR,5min,Key: AYRYwJzPzLdrJGM29xDz Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/discovery/ProfinetPlcDiscoverer.java - startLine: 60,
To-Do,New,Normal,"java:S1068: ""Remove this unused deviceName private field.""",MAJOR,5min,Key: AYRYwJ5EzLdrJGM29xJQ Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 75,
To-Do,New,Normal,"java:S1068: ""Remove this unused discovery private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfp Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 103,
To-Do,New,Normal,"java:S1068: ""Remove this unused eventqueue private field.""",MAJOR,5min,Key: AYRYwJ84zLdrJGM29xb0 Path: Analisi-1:plc4j/drivers/s7/src/main/java/org/apache/plc4x/java/s7/readwrite/protocol/S7ProtocolEventLogic.java - startLine: 53,
To-Do,New,Normal,"java:S1068: ""Remove this unused eventtypehandles private field.""",MAJOR,5min,Key: AYRYwJ84zLdrJGM29xb1 Path: Analisi-1:plc4j/drivers/s7/src/main/java/org/apache/plc4x/java/s7/readwrite/protocol/S7ProtocolEventLogic.java - startLine: 57,
To-Do,New,Normal,"java:S1068: ""Remove this unused FIELD_DOC private field.""",MAJOR,5min,Key: AYRYwKLbzLdrJGM29xop Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/Field.java - startLine: 36,
To-Do,New,Normal,"java:S1068: ""Remove this unused keyStoreFile private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfr Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 105,
To-Do,New,Normal,"java:S1068: ""Remove this unused log private field.""",MAJOR,5min,Key: AYRYwKLfzLdrJGM29xot Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/Job.java - startLine: 32,
To-Do,New,Normal,"java:S1068: ""Remove this unused log private field.""",MAJOR,5min,Key: AYRYwKLSzLdrJGM29xoh Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/JobReference.java - startLine: 29,
To-Do,New,Normal,"java:S1068: ""Remove this unused log private field.""",MAJOR,5min,Key: AYRYwKLnzLdrJGM29xo3 Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/SinkConfig.java - startLine: 37,
To-Do,New,Normal,"java:S1068: ""Remove this unused log private field.""",MAJOR,5min,Key: AYRYwKLOzLdrJGM29xod Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/config/SourceConfig.java - startLine: 37,
To-Do,New,Normal,"java:S1068: ""Remove this unused logger private field.""",MAJOR,5min,Key: AYRYwKAOzLdrJGM29xib Path: Analisi-1:plc4j/drivers/c-bus/src/main/java/org/apache/plc4x/java/cbus/protocol/CBusProtocolLogic.java - startLine: 35,
To-Do,New,Normal,"java:S1068: ""Remove this unused logger private field.""",MAJOR,5min,Key: AYRYwJ84zLdrJGM29xbz Path: Analisi-1:plc4j/drivers/s7/src/main/java/org/apache/plc4x/java/s7/readwrite/protocol/S7ProtocolEventLogic.java - startLine: 51,
To-Do,New,Normal,"java:S1068: ""Remove this unused LOGGER private field.""",MAJOR,5min,Key: AYRYwKIPzLdrJGM29xmI Path: Analisi-1:plc4j/tools/opm/src/main/java/org/apache/plc4x/java/opm/PlcEntityManager.java - startLine: 80,
To-Do,New,Normal,"java:S1068: ""Remove this unused maxMessageSize private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfw Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 128,
To-Do,New,Normal,"java:S1068: ""Remove this unused mBeanServer private field.""",MAJOR,5min,Key: AYRYwKG_zLdrJGM29xlK Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperImpl.java - startLine: 80,
To-Do,New,Normal,"java:S1068: ""Remove this unused MX_DOMAIN private field.""",MAJOR,5min,Key: AYRYwKG_zLdrJGM29xlJ Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperImpl.java - startLine: 66,
To-Do,New,Normal,"java:S1068: ""Remove this unused params private field.""",MAJOR,5min,Key: AYRYwJ--zLdrJGM29xg- Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/config/OpcuaConfiguration.java - startLine: 60,
To-Do,New,Normal,"java:S1068: ""Remove this unused pipeline private field.""",MAJOR,5min,Key: AYRYwJwGzLdrJGM29xBD Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/Plc4xNettyWrapper.java - startLine: 56,
To-Do,New,Normal,"java:S1068: ""Remove this unused REQUEST_TIMEOUT private field.""",MAJOR,5min,Key: AYRYwJzwzLdrJGM29xEH Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 102,
To-Do,New,Normal,"java:S1068: ""Remove this unused requestIdentifierGenerator private field.""",MAJOR,5min,Key: AYRYwJ-jzLdrJGM29xgE Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannelTransactionManager.java - startLine: 35,
To-Do,New,Normal,"java:S1068: ""Remove this unused securedConnection private field.""",MAJOR,5min,Key: AYRYwJ-yzLdrJGM29xgw Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/protocol/OpcuaProtocolLogic.java - startLine: 79,
To-Do,New,Normal,"java:S1068: ""Remove this unused sendBufferSize private field.""",MAJOR,5min,Key: AYRYwJ-NzLdrJGM29xfv Path: Analisi-1:plc4j/drivers/opcua/src/main/java/org/apache/plc4x/java/opcua/context/SecureChannel.java - startLine: 127,
To-Do,New,Normal,"java:S1068: ""Remove this unused SINK_NAME_FIELD private field.""",MAJOR,5min,Key: AYRYwKL0zLdrJGM29xpK Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSinkTask.java - startLine: 103,
To-Do,New,Normal,"java:S1068: ""Remove this unused SINK_TOPIC_FIELD private field.""",MAJOR,5min,Key: AYRYwKL0zLdrJGM29xpL Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSinkTask.java - startLine: 104,
To-Do,New,Normal,"java:S1068: ""Remove this unused tm private field.""",MAJOR,5min,Key: AYRYwKAOzLdrJGM29xic Path: Analisi-1:plc4j/drivers/c-bus/src/main/java/org/apache/plc4x/java/cbus/protocol/CBusProtocolLogic.java - startLine: 37,
To-Do,New,Normal,"java:S1068: ""Remove this unused transactionCounterGenerator private field.""",MAJOR,5min,Key: AYRYwJ_kzLdrJGM29xhu Path: Analisi-1:plc4j/drivers/eip/src/main/java/org/apache/plc4x/java/eip/readwrite/protocol/EipProtocolLogic.java - startLine: 62,
To-Do,New,Normal,"java:S1068: ""Remove this unused transformation private field.""",MAJOR,5min,Key: AYRYwKL0zLdrJGM29xpM Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSinkTask.java - startLine: 113,
