Tracker,Status,Priority,Subject,Category,Estimated time,Description,Caratteristica di riferimento
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwKNmzLdrJGM29xqn Path: Analisi-1:plc4j/integrations/apache-calcite/src/main/java/org/apache/plc4x/Plc4xSchemaFactory.java - startLine: 64;startOffset: 0;endOffset: 77;endLine: 64,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwKG_zLdrJGM29xk_ Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/TriggeredScraperImpl.java - startLine: 173;startOffset: 0;endOffset: 61;endLine: 173,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwKG0zLdrJGM29xk2 Path: Analisi-1:plc4j/tools/scraper/src/main/java/org/apache/plc4x/java/scraper/triggeredscraper/triggerhandler/TriggerConfiguration.java - startLine: 477;startOffset: 0;endOffset: 73;endLine: 477,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJtuzLdrJGM29w_O Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcSubscriber.java - startLine: 54;startOffset: 0;endOffset: 32;endLine: 54,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJtuzLdrJGM29w_P Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcSubscriber.java - startLine: 59;startOffset: 0;endOffset: 27;endLine: 59,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwKLKzLdrJGM29xoU Path: Analisi-1:plc4j/integrations/apache-kafka/src/main/java/org/apache/plc4x/kafka/Plc4xSourceTask.java - startLine: 329;startOffset: 0;endOffset: 60;endLine: 329,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJ5tzLdrJGM29xJp Path: Analisi-1:plc4j/drivers/simulated/src/main/java/org/apache/plc4x/java/simulated/SimulatedDriver.java - startLine: 50;startOffset: 0;endOffset: 38;endLine: 50,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1135:  ""Complete the task associated to this TODO comment.""",INFO,0min,Key: AYRYwJvNzLdrJGM29xAT Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/DefaultPlcWriteRequest.java - startLine: 79;startOffset: 0;endOffset: 57;endLine: 79,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1141:  ""Extract this nested try block into a separate method.""",MAJOR,20min,Key: AYRYwJ5SzLdrJGM29xJT Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/discovery/AdsPlcDiscoverer.java - startLine: 164;startOffset: 28;endOffset: 31;endLine: 164,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1141:  ""Extract this nested try block into a separate method.""",MAJOR,20min,Key: AYRYwJxTzLdrJGM29xBr Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 138;startOffset: 20;endOffset: 23;endLine: 138,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1141:  ""Extract this nested try block into a separate method.""",MAJOR,20min,Key: AYRYwJxTzLdrJGM29xBt Path: Analisi-1:plc4j/drivers/modbus/src/main/java/org/apache/plc4x/java/modbus/tcp/discovery/ModbusPlcDiscoverer.java - startLine: 187;startOffset: 24;endOffset: 27;endLine: 187,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1141:  ""Extract this nested try block into a separate method.""",MAJOR,20min,Key: AYRYwJzPzLdrJGM29xDr Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/discovery/ProfinetPlcDiscoverer.java - startLine: 185;startOffset: 52;endOffset: 55;endLine: 185,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYTizPeGrw1gdFIeCChi Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcValueType.java - startLine: 61;startOffset: 4;endOffset: 10;endLine: 61,Maintenance (Code Smells)
To-Do,New,Normal,"java:S115:  ""Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.""",CRITICAL,2min,Key: AYTizPeGrw1gdFIeCChj Path: Analisi-1:plc4j/api/src/main/java/org/apache/plc4x/java/api/types/PlcValueType.java - startLine: 62;startOffset: 4;endOffset: 8;endLine: 62,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove these unused method parameters data byteOrder.""",MAJOR,5min,Key: AYb1Lsk8Oz1K75YHZ1gB Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/driver/internal/handlers/OutgoingPlcBytesHandler.java - startLine: 45;startOffset: 38;endOffset: 42;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove these unused method parameters ignored2 ignored3.""",MAJOR,5min,Key: AYb1LrM6Oz1K75YHZ1fp Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderAbstract.java - startLine: 33;startOffset: 45;endOffset: 53;endLine: 33,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter offset.""",MAJOR,5min,Key: AYb1LrROOz1K75YHZ1fq Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderFactory.java - startLine: 149;startOffset: 88;endOffset: 94;endLine: 149,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter plcType.""",MAJOR,5min,Key: AYb1LsyQOz1K75YHZ1gL Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 150;startOffset: 36;endOffset: 43;endLine: 150,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter resultType.""",MAJOR,5min,Key: AYb1LtG5Oz1K75YHZ1gP Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 905;startOffset: 67;endOffset: 77;endLine: 905,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter subscriptionResponses.""",MAJOR,5min,Key: AYb1LrhqOz1K75YHZ1fs Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/optimizer/BaseOptimizer.java - startLine: 87;startOffset: 115;endOffset: 136;endLine: 87,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1172:  ""Remove this unused method parameter transport.""",MAJOR,5min,Key: AYRYwJsezLdrJGM29w-q Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/connection/GeneratedDriverBase.java - startLine: 89;startOffset: 70;endOffset: 79;endLine: 89,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1186:  ""Add a nested comment explaining why this method is empty throw an UnsupportedOperationException or complete the implementation.""",CRITICAL,5min,Key: AYb1Ls6TOz1K75YHZ1gO Path: Analisi-1:plc4j/transports/serial/src/main/java/org/apache/plc4x/java/transport/serial/SerialPollingSelector.java - startLine: 147;startOffset: 19;endOffset: 36;endLine: 147,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwKOazLdrJGM29xrs Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/context/CertificateGenerator.java - startLine: 44;startOffset: 34;endOffset: 58;endLine: 44,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJsVzLdrJGM29w-j Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/connection/GeneratedProtocolMessageCodec.java - startLine: 28;startOffset: 43;endOffset: 60;endLine: 28,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJthzLdrJGM29w_K Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/configuration/HasConfiguration.java - startLine: 28;startOffset: 34;endOffset: 47;endLine: 28,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJt3zLdrJGM29w_S Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/messages/PlcProprietaryRequest.java - startLine: 25;startOffset: 39;endOffset: 46;endLine: 25,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwKIUzLdrJGM29xmU Path: Analisi-1:plc4j/tools/opm/src/main/java/org/apache/plc4x/java/opm/PlcEntityInterceptor.java - startLine: 543;startOffset: 44;endOffset: 47;endLine: 543,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwKIUzLdrJGM29xmV Path: Analisi-1:plc4j/tools/opm/src/main/java/org/apache/plc4x/java/opm/PlcEntityInterceptor.java - startLine: 543;startOffset: 20;endOffset: 23;endLine: 543,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJv4zLdrJGM29xAr Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/PlcMessageToMessageCodec.java - startLine: 30;startOffset: 59;endOffset: 70;endLine: 30,Maintenance (Code Smells)
To-Do,New,Normal,"java:S119:  ""Rename this generic name to match the regular expression '^[A-Z][0-9]?$'.""",MINOR,10min,Key: AYRYwJv4zLdrJGM29xAs Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/PlcMessageToMessageCodec.java - startLine: 30;startOffset: 47;endOffset: 57;endLine: 30,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal  ((Number)  8 times.""",CRITICAL,18min,Key: AYRYwKbyzLdrJGM29x2J Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 548;startOffset: 159;endOffset: 173;endLine: 548,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal  on connected PlcEntity 4 times.""",CRITICAL,10min,Key: AYRYwKIUzLdrJGM29xmJ Path: Analisi-1:plc4j/tools/opm/src/main/java/org/apache/plc4x/java/opm/PlcEntityInterceptor.java - startLine: 119;startOffset: 92;endOffset: 117;endLine: 119,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal . Actual type  3 times.""",CRITICAL,8min,Key: AYRYwKbyzLdrJGM29x2K Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 652;startOffset: 102;endOffset: 118;endLine: 652,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal .get( 5 times.""",CRITICAL,12min,Key: AYRYwKbyzLdrJGM29x2N Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 879;startOffset: 29;endOffset: 36;endLine: 879,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal ).byteValue() 3 times.""",CRITICAL,8min,Key: AYRYwKbyzLdrJGM29x2P Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 544;startOffset: 122;endOffset: 137;endLine: 544,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal /*TODO: migrate me*/ 24 times.""",CRITICAL,50min,Key: AYRYwKbyzLdrJGM29x2L Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 305;startOffset: 15;endOffset: 37;endLine: 305,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal 000000000000 3 times.""",CRITICAL,8min,Key: AYRYwJy7zLdrJGM29xDU Path: Analisi-1:plc4j/drivers/profinet/src/main/java/org/apache/plc4x/java/profinet/protocol/ProfinetProtocolLogic.java - startLine: 105;startOffset: 39;endOffset: 53;endLine: 105,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal 127.0.0.1 4 times.""",CRITICAL,10min,Key: AYRYwKOVzLdrJGM29xrf Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 298;startOffset: 29;endOffset: 40;endLine: 298,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Address 3 times.""",CRITICAL,8min,Key: AYRYwJyJzLdrJGM29xCa Path: Analisi-1:plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/ets/EtsParser.java - startLine: 168;startOffset: 72;endOffset: 81;endLine: 168,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal cloud-region 3 times.""",CRITICAL,8min,Key: AYRYwKS8zLdrJGM29xwV Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 92;startOffset: 25;endOffset: 39;endLine: 92,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Dispatching notification {} for node {} to {} 3 times.""",CRITICAL,8min,Key: AYRYwJzwzLdrJGM29xD9 Path: Analisi-1:plc4j/drivers/canopen/src/main/java/org/apache/plc4x/java/canopen/protocol/CANOpenProtocolLogic.java - startLine: 354;startOffset: 37;endOffset: 84;endLine: 354,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal done reading field {} 3 times.""",CRITICAL,8min,Key: AYRYwJp6zLdrJGM29w-B Path: Analisi-1:plc4j/spi/src/main/java/org/apache/plc4x/java/spi/codegen/fields/FieldReaderArray.java - startLine: 52;startOffset: 21;endOffset: 44;endLine: 52,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Executing Request {} 4 times.""",CRITICAL,10min,Key: AYRYwKI4zLdrJGM29xml Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 161;startOffset: 25;endOffset: 47;endLine: 161,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal First argument should be a literal 3 times.""",CRITICAL,8min,Key: AYRYwKbyzLdrJGM29x2R Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 892;startOffset: 52;endOffset: 88;endLine: 892,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal helper 3 times.""",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x15 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 76;startOffset: 28;endOffset: 36;endLine: 76,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal http://knx.org/xml/project/ 3 times.""",CRITICAL,8min,Key: AYRYwJyJzLdrJGM29xCZ Path: Analisi-1:plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/ets/EtsParser.java - startLine: 81;startOffset: 40;endOffset: 69;endLine: 81,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal interactive 3 times.""",CRITICAL,8min,Key: AYRYwKOVzLdrJGM29xrd Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 132;startOffset: 34;endOffset: 47;endLine: 132,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal knx_master.xml 4 times.""",CRITICAL,10min,Key: AYRYwJyJzLdrJGM29xCb Path: Analisi-1:plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/ets/EtsParser.java - startLine: 69;startOffset: 77;endOffset: 93;endLine: 69,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal languageName 3 times.""",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x14 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 73;startOffset: 28;endOffset: 42;endLine: 73,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal length 4 times.""",CRITICAL,10min,Key: AYRYwKbyzLdrJGM29x2S Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 868;startOffset: 21;endOffset: 29;endLine: 868,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal mainGroup 3 times.""",CRITICAL,8min,Key: AYTizPtWrw1gdFIeCChv Path: Analisi-1:plc4j/drivers/knxnetip/src/main/java/org/apache/plc4x/java/knxnetip/tag/KnxNetIpTag.java - startLine: 55;startOffset: 52;endOffset: 63;endLine: 55,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal message-type 3 times.""",CRITICAL,8min,Key: AYRYwKS8zLdrJGM29xwX Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 120;startOffset: 25;endOffset: 39;endLine: 120,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal mqtt-bridge-hostname 3 times.""",CRITICAL,8min,Key: AYRYwKS8zLdrJGM29xwW Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 99;startOffset: 25;endOffset: 47;endLine: 99,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal mqtt-bridge-port 3 times.""",CRITICAL,8min,Key: AYRYwKS8zLdrJGM29xwU Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 113;startOffset: 25;endOffset: 43;endLine: 113,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal onlineVersion 3 times.""",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIU Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 395;startOffset: 57;endOffset: 72;endLine: 395,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal outputFlavor 3 times.""",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x13 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 75;startOffset: 28;endOffset: 42;endLine: 75,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal package 3 times.""",CRITICAL,8min,Key: AYRYwKP9zLdrJGM29xsj Path: Analisi-1:plc4j/utils/test-utils/src/main/java/org/apache/plc4x/test/migration/MessageResolver.java - startLine: 109;startOffset: 32;endOffset: 41;endLine: 109,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Parsing: {}.mspec 13 times.""",CRITICAL,28min,Key: AYRYwKcQzLdrJGM29x3J Path: Analisi-1:protocols/c-bus/src/main/java/org/apache/plc4x/protocol/cbus/CBusProtocol.java - startLine: 45;startOffset: 20;endOffset: 39;endLine: 45,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal plc4x:/?/? 4 times.""",CRITICAL,10min,Key: AYRYwKK0zLdrJGM29xn_ Path: Analisi-1:plc4j/integrations/apache-camel/src/main/java/org/apache/plc4x/camel/Plc4XEndpoint.java - startLine: 75;startOffset: 43;endOffset: 55;endLine: 75,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Problem during processing 4 times.""",CRITICAL,10min,Key: AYRYwKIUzLdrJGM29xmK Path: Analisi-1:plc4j/tools/opm/src/main/java/org/apache/plc4x/java/opm/PlcEntityInterceptor.java - startLine: 252;startOffset: 35;endOffset: 62;endLine: 252,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Produced {} status bytes which equates to {} status 3 times.""",CRITICAL,8min,Key: AYRYwKRqzLdrJGM29xuP Path: Analisi-1:plc4j/utils/plc-simulator/src/main/java/org/apache/plc4x/simulator/server/cbus/protocol/CBusServerAdapter.java - startLine: 421;startOffset: 25;endOffset: 79;endLine: 421,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal propertySizeInBits 4 times.""",CRITICAL,10min,Key: AYRYwKaszLdrJGM29x0z Path: Analisi-1:code-generation/protocol-base-mspec/src/main/java/org/apache/plc4x/plugins/codegenerator/language/mspec/parser/MessageFormatListener.java - startLine: 707;startOffset: 43;endOffset: 63;endLine: 707,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal protocolName 3 times.""",CRITICAL,8min,Key: AYRYwKbmzLdrJGM29x16 Path: Analisi-1:code-generation/language-base-freemarker/src/main/java/org/apache/plc4x/plugins/codegenerator/protocol/freemarker/FreemarkerLanguageOutput.java - startLine: 74;startOffset: 28;endOffset: 42;endLine: 74,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal readBuffer.read 6 times.""",CRITICAL,14min,Key: AYRYwKbyzLdrJGM29x2Q Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 316;startOffset: 48;endOffset: 65;endLine: 316,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Request failed 3 times.""",CRITICAL,8min,Key: AYRYwKI4zLdrJGM29xmi Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 90;startOffset: 33;endOffset: 49;endLine: 90,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Request finished with exception. Reporting Connection as Broken 4 times.""",CRITICAL,10min,Key: AYRYwKI4zLdrJGM29xmn Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 171;startOffset: 36;endOffset: 101;endLine: 171,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Request finsihed successfull! 3 times.""",CRITICAL,8min,Key: AYRYwKI4zLdrJGM29xmm Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 87;startOffset: 33;endOffset: 64;endLine: 87,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Response did not finish in Time! 3 times.""",CRITICAL,8min,Key: AYRYwKI4zLdrJGM29xmo Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 78;startOffset: 74;endOffset: 108;endLine: 78,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Result is  4 times.""",CRITICAL,10min,Key: AYRYwJ5EzLdrJGM29xIW Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 158;startOffset: 74;endOffset: 86;endLine: 158,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal set-passwords 4 times.""",CRITICAL,10min,Key: AYRYwKOVzLdrJGM29xre Path: Analisi-1:plc4j/integrations/opcua-server/src/main/java/org/apache/plc4x/java/opcuaserver/OPCUAServer.java - startLine: 124;startOffset: 48;endOffset: 63;endLine: 124,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal STATIC_CALL 4 times.""",CRITICAL,10min,Key: AYRYwKbyzLdrJGM29x2M Path: Analisi-1:code-generation/language-java/src/main/java/org/apache/plc4x/language/java/JavaLanguageTemplateHelper.java - startLine: 841;startOffset: 17;endOffset: 30;endLine: 841,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal STRING( 3 times.""",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIR Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 868;startOffset: 40;endOffset: 49;endLine: 868,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal symbolVersion 3 times.""",CRITICAL,8min,Key: AYRYwJ5EzLdrJGM29xIQ Path: Analisi-1:plc4j/drivers/ads/src/main/java/org/apache/plc4x/java/ads/protocol/AdsProtocolLogic.java - startLine: 400;startOffset: 57;endOffset: 72;endLine: 400,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Thread was interrupted 3 times.""",CRITICAL,8min,Key: AYRYwKTnzLdrJGM29xws Path: Analisi-1:plc4j/examples/poll-loop/src/main/java/org/apache/plc4x/java/examples/pollloop/PollLoop.java - startLine: 109;startOffset: 46;endOffset: 70;endLine: 109,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal Timing out the PLC request! 3 times.""",CRITICAL,8min,Key: AYRYwKI4zLdrJGM29xmj Path: Analisi-1:plc4j/tools/connection-cache/src/main/java/org/apache/plc4x/java/utils/connectionpool2/CachedPlcConnection.java - startLine: 76;startOffset: 29;endOffset: 58;endLine: 76,Maintenance (Code Smells)
To-Do,New,Normal,"java:S1192:  ""Define a constant instead of duplicating this literal token-exp-minutes 3 times.""",CRITICAL,8min,Key: AYRYwKS8zLdrJGM29xwT Path: Analisi-1:plc4j/examples/hello-cloud-google/src/main/java/org/apache/plc4x/java/examples/cloud/google/CliOptions.java - startLine: 106;startOffset: 25;endOffset: 44;endLine: 106,Maintenance (Code Smells)
